CUST_KEY,JOBPARTCHARGE,JOBLABOURCHARGE,MODEL_NEW,YEAR,AVG_MILE
11526-WESSD9325VEE06994,143.17857142857142,298.4428571428571,3 SERIES E36,1997,7829.123106060606
11531-5QKVE53505LV18249,138.13600000000002,324.44,X5,2005,13639.358333333334
11534-5QKZV4S52D0E13236,110.155,51.675000000000004,X5,2013,12391.017857142857
11534-WEPPL5S58EP742103,72.92,119.825,335,2011,16837.111111111113
11538-5QKZV8S56EL417265,228.78750000000002,390.15,X5,2011,18100.895833333332
11538-EPNV935338SZ69043,234.98857142857145,107.25142857142858,535,2008,12558.166666666666
11538-WEPNV93538SZ69043,90.00399999999999,148.35,535,2008,13323.833333333334
11539-WEPKH5S56SDW04741,70.6704347826087,72.56521739130434,528,2012,8429.869565217392
11549-5QKVE53505LV19983,240.97285714285712,267.06428571428575,X5,2005,10286.52711038961
11555-WEPDT63431SV00499,62.754,90.22,3 SERIES,2001,14705.7
11563-WMWMV33569TW71853,54.25846153846154,103.01153846153846,COOPER 1.6,2009,18574.978205128205
11567-WEP4E3S51GG527791,4.9,35.849999999999994,435,2016,7091.666666666667
11573-WEPPL5S57EP919854,66.41387096774193,67.79838709677419,335,2011,10932.123655913978
11576-WEPKV9S53EE672138,126.9075925925926,102.39722222222223,335,2011,9747.29188712522
11592-WEPNV33516SS35329,151.54619047619047,175.49238095238096,525,2006,16006.890400604685
11597-5QKVP13505LY16716,418.38391304347823,255.7808695652174,X5,2005,11916.975195094761
11600-5QKVV0S5KPLT84934,92.25857142857141,86.48571428571428,X5,2010,16173.971428571429
11615-WEPSG7328WKS30140,189.25541666666666,145.96666666666667,3 SERIES E36,1998,11292.523592836258
11616-WEPPK7S57EP973587,40.267222222222216,58.705555555555556,328,2011,5364.616666666667
11620-5QKVV0S54PLT75825,123.16807692307692,103.74615384615385,X5,2010,12645.996176739925
11626-WEPJD1S51JG474681,61.11714285714286,35.035714285714285,540,2018,11290.5
11637-WEPEV33404KR28860,81.03,55.81428571428571,3 SERIES E46,2004,1850.9945054945056
11643-5QKZW0S53EL657551,158.70166666666668,104.01071428571429,X5,2011,8832.24896069539
11653-WEPVE13576KK62006,82.63620689655173,102.51517241379311,325,2006,8140.370194939161
11668-5QKWK7S55H0Q40764,119.334375,52.396875,X3,2017,16470.375
11668-WEP3S3S54DV980510,0.0,200.0,320,2013,22094.0
11668-WEPEH73405E216218,293.12,167.725,645,2005,10223.0
11670-WEPPL5S54EP920041,109.22823529411764,130.9,335,2011,16779.254901960783
11675-WEPVL1S53SVR77907,1110.1366666666665,86.5,X1,2012,10054.333333333334
11678-WEPQQ3S52SP543635,0.0,417.0,328,2012,982.0
11681-WEPPV53411JR79540,76.71000000000001,46.23333333333333,3 SERIES E46,2001,12721.480952380953
11682-WEPEV33473PD00735,96.64625,70.2,3 SERIES E46,2003,8172.61426073926
11686-4QSSN53442LL50916,58.3175,148.10625,3 SERIES E36,2002,2412.901515151515
11686-WEP3E9S5KEV588221,23.857777777777777,31.077777777777776,335,2014,9220.333333333334
11686-WEP8E7S52JP573147,25.90555555555555,33.71111111111111,340,2018,10759.777777777777
11686-WESEL93442JR15622,229.77666666666664,104.58888888888889,3 SERIES E46,2002,4798.811965811965
11687-5QKKS4S57E0J95649,246.62329268292683,92.1169512195122,X5,2014,16686.05325203252
11687-5QKVE43548L036499,369.02727272727276,130.7109090909091,X5,2008,17169.113636363636
11687-5QKZV4S57SL756417,256.5761538461539,123.81846153846155,X5,2012,20782.923076923078
11687-WEPED53415PL15958,252.0909090909091,187.71727272727273,330,2005,14079.303030303028
11689-WMWRV33576TV65643,239.0,94.0,COOPER CONVERTIBLE,2006,6523.777777777777
11691-5QKVG43568LJ36288,197.041,151.98,X6,2008,14135.502380952381
11692-WMWKP7S58V2P58638,149.20777777777778,191.73333333333332,COOPER HATCH,2015,17574.555555555555
11693-5QKVG83549LZ93492,265.31615384615384,193.5184615384615,X6,2009,2884.9157509157512
11702-WESKG9S56EE367578,215.65333333333334,121.93333333333334,M3,2011,17469.643333333333
11714-WMWRE33576TL16954,188.42764705882354,198.27176470588233,COOPER S 6SPD,2006,23010.794607843138
11720-5QKZV4S50EL400034,575.345,266.35,X5,2011,12287.5
11720-WEP3E3S56DV534491,237.595,130.8857142857143,328,2013,15134.744897959185
11720-WEPNV93598SZ63442,286.048,110.25999999999999,535,2008,16785.428571428572
11720-WEPPK73589P454218,117.72375,114.98333333333333,328,2009,16133.202104377104
11720-WEPVD33566KV63941,225.9437931034483,180.52620689655174,330,2006,26575.82605985968
11725-5QKZW0S55S0E88887,142.8785,94.7975,X5,2012,5829.366666666667
11725-5YMGZ0S58E0S40278,96.955,44.4,X6,2014,5620.0
11730-5QKWK9S50D0D07130,304.80100000000004,98.435,X3,2013,13877.208333333334
11730-5QKWK9S57V0D56117,140.80521739130435,111.8913043478261,X3,2015,16670.420289855072
11730-WEPEW53445PN38017,205.67399999999998,122.859,330,2005,16325.941269841269
11737-5QKVE43528L021239,80.476,59.1,X5,2008,13400.75
11742-WEPEV33495KK10417,143.93,75.0,3 SERIES E46,2005,21119.615384615383
11746-WMWRE33423TD58020,88.16555555555556,139.72222222222223,COOPER S 6SPD,2003,5671.750841750842
11760-4QSET33453LS41288,91.19222222222223,179.5388888888889,Z4,2003,7327.696106362772
11761-WMWRS33556TJ76912,120.76166666666667,96.84583333333335,COOPER 1.6,2006,8716.844444444445
11770-WMWRE33525TL11837,86.79833333333333,203.35833333333335,COOPER S 6SPD,2005,9447.444444444445
11776-5QKZV4S55D0E18463,718.4175,233.9125,X5,2013,13352.0625
11781-5QKKR0S33H0V70282,85.61777777777777,131.82222222222222,X5,2017,6238.0370370370365
11781-5QKVE43519L274683,151.575,85.453125,X5,2009,4221.403571428571
11784-WEPVE13586KR58908,32.25,80.3,325,2006,16405.333333333332
11786-WMWRE335K6TL17094,340.74833333333333,292.68333333333334,COOPER S 6SPD,2006,11775.333333333334
11790-WEP3E3S54DV532884,25.217272727272725,48.53636363636363,328,2013,5066.454545454545
11794-WMWRE33586TL20219,258.6171428571428,257.6671428571429,COOPER S 6SPD,2006,20152.2193877551
11794-WMWSV3S50STY27208,148.93321428571429,84.04107142857143,COOPER S,2012,20744.702380952378
11806-5QKVE83559L171239,92.20860465116279,125.41744186046512,X5,2009,6216.569257357629
11806-WEPVD13556KV10183,205.8596428571429,160.47678571428574,325,2006,5704.06158008658
11827-WEKPS93409WJ30866,49.995,85.0,X3,2009,9079.5
11827-WEPPN73559P266618,279.6654545454545,101.4718181818182,335,2009,11072.477272727272
11830-WMWML33578TJ45898,76.06428571428572,105.81857142857143,COOPER CLUBMAN,2008,19001.100000000002
11830-WMWRV33495TV60580,334.525,98.91250000000001,COOPER CONVERTIBLE,2005,13395.75
11831-5QKVE435K7L016630,98.21000000000001,63.618750000000006,X5,2007,8611.25
11831-WEPPL33519P406100,169.09,116.83333333333333,335,2009,11184.520833333334
11835-WMWMV7S58PTK44975,44.75230769230769,71.56923076923077,COOPER S,2010,9918.189743589743
11842-WEPNQ53579S119588,16.445,59.7,528,2009,11967.0
11842-WEPPN7S50EP948683,148.37125,83.245,335,2011,11506.5
11845-5QKVE43519L038339,372.401875,151.1875,X5,2009,18893.36875
11845-WEKPP73436WS52520,64.5,52.72,X3,2006,28825.833333333332
11845-WEP3D5S51EV147323,175.18846153846155,89.76153846153845,328,2014,10607.913675213676
11847-5QKWK9S35H0T23583,60.17136363636364,34.85909090909091,X3,2017,14661.810606060606
11847-5QKWK9S57D0P10002,119.58882352941177,56.247058823529414,X3,2013,15656.098039215687
11847-5QKWK9S59G0D72028,189.89000000000001,84.8153846153846,X3,2016,10097.0
11855-WEPEQ33405PV62988,88.18833333333333,96.0,3 SERIES,2005,20681.0
11855-WMWZS5S50SWL58846,25.673333333333332,29.833333333333332,COOPER COUNTRYMAN,2012,12395.212962962964
11864-5QKKR0S50V0K63392,32.723,23.45,X5,2015,12897.841666666667
11866-5QKVE53575LV14733,137.26416666666668,223.29541666666668,X5,2005,13239.226500120249
11871-WEPVD13536KV03491,92.02799999999999,104.4,325,2006,15963.114285714288
11886-WEPEQ33413PH86851,255.20833333333334,250.92499999999998,3 SERIES,2003,14695.730952380953
11891-WEPKH5S53DDW15150,53.7555,69.42,528,2013,11933.6075
119-5QKTR9S55JLS82443,187.98,429.2,X3,2018,57.0
11903-5QKKW7S39H0Q26713,79.08538461538461,56.79615384615385,X4,2017,2151.025641025641
11903-5QKVP13575LY00836,140.228,260.88,X5,2005,13043.215844155846
11903-WEP3E3S54DV534182,66.56914285714286,63.03857142857142,328,2013,10207.878639455781
11907-WEP3E3S55DV532845,121.57461538461538,155.61923076923077,328,2013,14782.317216117217
11907-WEPVD13556KV07025,146.57886363636365,220.4118181818182,325,2006,18381.115356486946
11926-WEPPK73579P456042,128.81636363636366,169.58333333333334,328,2009,20438.645165945167
11930-5QKWK7S5KH0S18950,23.029999999999998,56.57857142857142,X3,2017,1956.857142857143
11930-5QKWK9S56E0D22734,78.73333333333333,30.666666666666668,X3,2014,4198.666666666667
11930-WEPVE535K6KW28291,31.21,106.41875,X5,2006,3844.135044642857
11934-5QKVP93536LE84077,82.7325,181.3375,X5,2006,6100.521428571428
11949-WEPNV33576SE86110,257.15625,202.44375,525,2006,7820.742834249084
11950-WEPNE335K5E116324,138.165,175.6,545,2005,11528.694444444445
11951-5QKZW0S50SL670310,123.31045454545455,109.94545454545455,X5,2012,16909.628787878788
11951-WEPNV13599S152520,56.062,33.489999999999995,528,2009,17411.75
11964-WMWRE33464TD83181,255.44222222222223,223.32777777777778,COOPER S 6SPD,2004,12637.358024691357
11966-5QKVP53542LP56829,267.7957142857143,250.52857142857144,X5,2002,12580.585714285715
11966-WEP3E3S56DV530375,27.461025641025643,62.370512820512815,328,2013,8748.648901098903
11981-WESNE93526SK06401,103.35375,60.89375,M5,2006,6527.770833333334
11985-WEPEV13415KL24000,226.79000000000002,131.3875,3 SERIES E46,2005,17783.0
11988-WEPVP33588K054509,116.06833333333333,135.9333333333333,328,2008,16609.444444444445
11994-WEPPL3S5KPP409193,0.0,80.0,335,2010,6983.25
11994-WEPVM5S54DVV89462,162.33793103448278,84.28620689655173,X1,2013,5469.781362889984
11995-WMWRE33526TL16425,133.4370588235294,145.56117647058824,COOPER S 6SPD,2006,11052.817250233426
11997-WEPEV33454KL61822,90.9425,162.0375,3 SERIES E46,2004,14846.75
11997-WEPVD53528P010949,480.7271428571429,273.85714285714283,335,2008,13539.783395176253
12006-WEPVP33538VV66381,42.275,40.0,328,2008,6699.8
12006-WEPVQ7S54SDQ63915,87.80666666666667,85.85000000000001,535,2012,7287.833333333333
12009-WEPVH13508KS99677,208.87307692307692,218.93076923076922,323,2008,7372.886446886447
12012-WEPED33456PL09912,126.09166666666665,57.925000000000004,3 SERIES E 46,2006,3492.410714285714
12017-WEKPP73444WP77174,64.5,45.6,X3,2004,15315.0
12020-WMWZS5S58DWM16445,42.09222222222222,57.0611111111111,COOPER COUNTRYMAN,2013,5196.074074074074
12023-WMWRS33495TS59171,118.96111111111112,148.33055555555555,COOPER 1.6,2005,9993.4568001443
12037-WEPVE53576KW28183,71.43,84.37272727272727,X5,2006,6973.928512396695
12045-WMWRE335K6TJ35864,117.87333333333335,259.14444444444445,COOPER S 6SPD,2006,8897.024250440918
12046-WEPEQ33424PR09460,250.62,61.425,3 SERIES,2004,10032.932692307691
12046-WEPEW53434PN34006,132.16750000000002,73.6875,330,2004,8810.610119047618
12049-5QKWK7S50EL731971,49.59439999999999,73.38,X3,2011,10561.488000000001
12055-WEPDT33423GV42771,207.9917857142857,186.17499999999998,3 SERIES,2003,14659.707575757577
12064-WEPVD335K6KV60279,231.395,158.4,330,2006,20462.333333333332
12067-WMWRS335K6TK64631,134.734,153.88400000000001,COOPER 1.6,2006,10045.666666666666
12085-WEPVE33576PS05983,78.7925,84.3625,X5,2006,15337.697802197803
12086-WEP3E9S55VJ466221,240.48422222222223,111.0971111111111,335,2015,14679.371481481481
12086-WEPPL33589P515749,200.82353535353533,189.53343434343435,335,2009,14921.987906846241
12086-WEPVE33536PS05933,162.5678125,137.4453125,X5,2006,26436.182862103175
12086-WESKG9S56DJ595171,73.53444444444445,50.922222222222224,M3,2013,8886.333333333334
12087-WEPNE73546SM43201,152.92333333333332,126.46111111111112,530,2006,7819.382936507937
12093-WEPNV33506SE86112,56.174,87.38,525,2006,5388.504761904762
12105-WMWRS33403TS46757,403.96000000000004,331.7,COOPER 1.6,2003,10611.363636363636
12113-5QKKQ2S55V0V95602,35.395714285714284,34.95,X6,2015,23787.14285714286
12113-WEPVD13586KV03406,37.78,106.88333333333333,325,2006,17062.063186813186
12122-WEPEV53472KM24007,142.90666666666667,60.0,3 SERIES E46,2002,6132.333333333333
12135-5QKWK7S53SL735787,126.5830303030303,104.60909090909091,X3,2012,17670.828282828283
12135-WEKPP93465WP31388,390.04,208.5,X3,2005,12973.285714285714
12138-WMWRE335K6TL16429,236.34333333333333,210.6,COOPER S 6SPD,2006,3382.411111111111
12143-WEPVD33586KV65724,133.87255319148937,189.1095744680851,330,2006,12415.519001683893
12147-5QKZV4S54SL749568,272.97999999999996,376.56666666666666,X5,2012,33469.26666666667
12148-WMWRS33566TK64707,170.04500000000002,183.05,COOPER 1.6,2006,6545.43125
12152-WEPSP2S58ES337182,72.94142857142857,105.75714285714285,535,2011,12981.585034013606
12152-WEPVL1S58SVR75778,92.15125,83.009375,X1,2012,13482.40119047619
12152-WEPVP535K1LM90455,222.95625,198.85,X5,2001,18014.95946969697
12174-WMWRH33537TJ43409,115.22833333333334,151.375,COOPER S CONVERT,2007,4850.402777777777
12180-WEPVD53578P009828,188.68500000000003,199.6833333333333,335,2008,12263.459090909091
12182-WEKPP93495WD19096,214.24083333333337,147.10166666666666,X3,2005,21403.54034992785
12183-WEPNE53586SK88074,1114.17,313.295,525,2006,15918.833333333334
12190-WEKPS93458WJ18582,136.03454545454545,124.33772727272729,X3,2008,17510.443506493506
12196-WEPVD13596KT79128,104.62659574468084,124.80936170212766,325,2006,16206.811063463723
122-WEPDR634K3GN92542,46.5,0.0,540,2003,12889.533333333333
122-WEPSE130KPVD00029,46.5,0.0,3 SERIES E36,1993,5512.0
12205-WEPEV33402KL68254,56.355,80.7625,3 SERIES E46,2002,15851.854545454546
12206-WMWMV73509TT96326,28.24,62.75,COOPER S,2009,11080.25
12217-WEPVQ7S55EDQ54865,151.8540909090909,152.36818181818182,535,2011,11220.184613997115
12217-WEPWS73559E068115,425.04333333333335,75.51666666666667,335,2009,7307.222222222222
12220-5QKVE83517LZ39943,0.0,144.0,X5,2007,17286.5
12221-5QKZV8S50EL419822,63.97,58.945454545454545,X5,2011,12924.030303030304
12221-WEPNE535K6SN93276,65.3175,70.7,525,2006,11859.404761904763
12224-WEPEN33452EZ15081,182.73692307692306,115.61923076923078,3 SERIES E46,2002,13081.253393665158
12232-5QKKR0S36H0V69904,437.9571428571429,239.35714285714286,X5,2017,5.0
12232-5QKSR6S50KLL60334,11.066666666666668,52.86666666666667,X5,2019,1635.3333333333333
12232-5QKWK7S59DL983026,80.67882352941176,42.63823529411765,X3,2013,11372.642156862745
12252-WEPVD33536KV66182,52.4825,59.775,330,2006,3725.8571428571427
12260-WMWRE33526TJ35664,61.35,218.92,COOPER S 6SPD,2006,10667.333333333334
12262-WEKPP93446WG79880,157.09,111.2,X3,2006,8917.5
12264-4QSET53554LT27352,89.11714285714287,132.15,Z4,2004,7715.048526077097
12269-WEPVD33536KL52602,38.839999999999996,41.13333333333333,330,2006,9384.714285714286
12275-WEKPP73456WS52762,77.99846153846154,81.09769230769231,X3,2006,1490.8045095929713
12277-WEP3E3S55DJ975977,70.78,95.15961538461539,328,2013,8691.015384615384
12277-WEPNV73596SS34472,272.7548837209302,183.3953488372093,530,2006,15780.793164200142
12278-4QSET33575LR69819,58.88533333333333,120.91666666666667,Z4,2005,6570.4907046657045
12297-5QKKR0S36H0K82318,35.064,34.290000000000006,X5,2017,4114.15
12297-WEPNV73507SQ22389,222.04333333333335,128.64666666666665,530,2007,13261.370370370372
12302-WEPVD13576KV10279,140.56823529411767,136.1921568627451,325,2006,9212.758150672857
12305-WEPEV13493KL21942,131.74,69.175,3 SERIES E46,2003,8508.956043956045
12310-5QKVP13505LY12052,346.89000000000004,471.8333333333333,X5,2005,23387.916666666668
12313-WEPNW535K8ST48842,92.46571428571428,95.35000000000001,550,2008,13328.357142857143
12317-WMWRS33596TK65916,210.2266666666667,143.83333333333334,COOPER 1.6,2006,14958.391666666668
12325-WMWRE33516TL21096,169.82,258.2375,COOPER S 6SPD,2006,9076.333333333334
12327-WEPVE33506KS34691,34.473333333333336,101.13333333333333,X5,2006,13782.055555555555
12333-WEPVD13566KV10788,47.11666666666667,141.805,325,2006,6077.867089160839
12337-WEPEV13453KL21257,77.76,288.0,3 SERIES E46,2003,10564.636363636364
12338-WEKHT3S39G5V64315,63.9195652173913,64.77173913043478,X1,2016,16670.702898550724
12338-WEP3E9S50DV586167,96.16107142857142,134.34464285714287,335,2013,16866.52380952381
12338-WEPVE13526KR59892,78.539,148.7215,325,2006,13002.566071428571
12338-WEPVL1S53DVR90013,46.61578947368421,62.20263157894736,X1,2013,18969.14736842105
12339-WMWRS33596TK67441,121.59400000000001,87.89500000000001,COOPER 1.6,2006,14982.663888888888
12341-WEP3E3S5KVJ985438,181.0092857142857,67.625,328,2015,6732.226190476191
12341-WEPVE13586KR59671,96.87333333333333,122.96111111111112,325,2006,8806.460113960115
12342-WEPVE13506PT20249,121.3,90.3,325,2006,4185.1875
12344-WMWRS33586TK65924,75.2175,67.875,COOPER 1.6,2006,10293.857142857143
12346-WMWRE33595TG98910,48.588,97.4,COOPER S 6SPD,2005,6028.688888888889
12356-5QKVE53575LV19236,95.91,139.0,X5,2005,19894.428571428572
12357-5QMET93597LY53433,117.1,45.6,Z4,2007,1857.6
12373-WESVP93568E041979,91.30499999999999,49.25,X5,2008,14858.5
12374-WEPNV13528SZ57614,98.7352380952381,93.05,528,2008,10932.568121693123
12374-WEPVD13546KV07646,29.59333333333333,232.48444444444445,325,2006,7318.353395061729
12378-WEPED33414JY96982,107.99076923076925,98.8076923076923,3 SERIES E 46,2004,9493.005494505494
12384-WEPNV73536SQ20599,30.30333333333333,34.199999999999996,530,2006,8304.857142857143
12391-WEP3V9S53VP798842,349.035,428.75,428,2015,22185.5
12393-WMWZS5S52EWH99380,201.308,93.155,COOPER COUNTRYMAN,2011,4261.2
12399-WEPDT434K2GZ95859,0.0,298.0,3 SERIES,2002,18468.69230769231
12404-WMWRE33556TL23496,79.58777777777777,68.23888888888888,COOPER S 6SPD,2006,6138.660802469136
12406-WMWSK1S50ET507890,148.458,55.89,COOPER COUPE,2014,3346.5
12409-WMWRE335K6TL23784,152.404,71.22,COOPER S 6SPD,2006,9097.0
12415-WEPEG1330KET07808,434.775,238.4,3 SERIES,1999,6929.166666666667
12418-5QKZV4S57EL403450,123.6576,126.67399999999999,X5,2011,3246.976412698413
12426-WEPNV13529S152519,62.71142857142858,120.24619047619048,528,2009,17763.80464852608
12429-WEP3E1S58SV460767,166.70555555555555,118.64074074074075,320,2012,12749.802910052911
12429-WEPVL1S5KSVR75975,477.3581818181818,326.56363636363636,X1,2012,16890.474025974025
12432-WESNE93526SK06348,30.886000000000003,122.4,M5,2006,4684.875
12448-WMWRE33596TJ37010,76.588,225.35,COOPER S 6SPD,2006,6710.666666666667
12449-5QKVV0S51PLT84966,90.94125,115.54375,X5,2010,9616.770138888889
12449-WEPYE6S5KED224610,129.20874999999998,39.03125,750,2014,11694.875
12456-4QSET53473LQ01327,32.25,104.25,Z4,2003,8990.222222222223
12456-WEPEQ33403PM56079,116.80454545454545,141.95000000000002,3 SERIES,2003,18350.421487603304
12456-WEPNV9S57PS136450,252.56869565217391,192.18478260869566,535,2010,16579.81014492754
12456-WEPWE73579P158213,162.16,76.83833333333334,335,2009,20462.533333333333
12457-WEPWL735K7PK42079,153.72,123.53750000000001,335,2007,10466.208333333334
12459-WMWRE33516TL22815,42.61833333333333,79.40416666666665,COOPER S 6SPD,2006,5391.822222222222
12460-WMWRE33586TL21712,37.941428571428574,112.21428571428571,COOPER S 6SPD,2006,12763.535714285714
12463-WEPSP4S57PS341251,142.95439024390245,100.98853658536585,550,2010,13698.389972899728
12467-WEPVD33546KL52785,70.74714285714285,119.63571428571429,330,2006,3651.7361567004423
12473-WEPNV9S50PS139108,232.3681395348837,178.65511627906977,535,2010,17521.17660575858
12476-5QKVE83558LZ36058,106.88333333333333,92.92833333333333,X5,2008,15993.817063492063
12481-WEPHN83556DT61877,99.67052631578947,134.93552631578947,750,2006,11859.50097329571
12485-WEPPM73539P367675,38.435,54.775,335,2009,8844.666666666666
12485-WESDK9S51SE785220,53.8975,119.75,M3,2012,154.5
12486-WMWRE33536TL21892,59.51857142857143,106.45714285714287,COOPER S 6SPD,2006,3496.3061224489793
12491-WEPLM73569E165226,169.44464285714284,111.10249999999999,Z4,2009,7765.977295918367
12499-WEPED53434PD97774,145.55285714285714,185.98214285714286,330,2004,6208.579670329671
12502-WEPPK7S55EP975158,114.72727272727273,136.28636363636363,328,2011,10459.54797979798
12502-WEPVD53547P006948,55.72714285714286,107.35714285714286,335,2007,15703.149659863946
12510-WEKPP93446WD33750,190.25125,176.36374999999998,X3,2006,20773.9779265873
12513-WEPEK73424E260057,114.15724137931035,172.75344827586207,645,2004,5297.553505115574
12517-WEPEP33423PE91586,146.8425,120.96249999999999,3 SERIES,2003,16371.34090909091
12519-WEP3D5S50EV147166,367.74277777777775,145.1888888888889,328,2014,14052.300925925925
12519-WEPPK7S5KPP462213,89.88111111111111,64.62222222222222,328,2010,9117.5
12523-4QSEQ53536LW91205,47.802499999999995,117.0875,Z4,2006,2421.214285714286
12531-5QKVE83518LZ36185,105.85499999999999,169.1125,X5,2008,19228.5625
12531-5QKZV8S53DL899292,402.41530612244895,160.73163265306124,X5,2013,24122.504761904762
